csat_id,ticket_id,assignee_id,score_raw,score,comentario,avaliado_em,ano_mes,semana_iso,promotor,detrator,group_id,nome_grupo,time
49352195632147,24172,43267174449811.0,offered,,,2026-02-23 13:28:10+00:00,2026-02,2026-W09,False,False,42056691282323,Blis Resolve,Blis Resolve
49351748623251,21329,43267174449811.0,offered,,,2026-02-23 13:11:53+00:00,2026-02,2026-W09,False,False,42056691282323,Blis Resolve,Blis Resolve
49351195020819,24161,43267174449811.0,offered,,,2026-02-23 12:50:17+00:00,2026-02,2026-W09,False,False,42056691282323,Blis Resolve,Blis Resolve
49351042283667,24021,44084046058771.0,good,5.0,,2026-02-23 12:44:12+00:00,2026-02,2026-W09,True,False,43771604769299,Blis Saúde,Blis Saúde
49351027581971,23985,44084046058771.0,good,5.0,,2026-02-23 12:43:58+00:00,2026-02,2026-W09,True,False,43771604769299,Blis Saúde,Blis Saúde
49351024638227,21812,45761889366675.0,offered,,,2026-02-23 12:43:01+00:00,2026-02,2026-W09,False,False,42056691282323,Blis Resolve,Blis Resolve
49350947004819,24021,44084046058771.0,offered,,,2026-02-23 12:37:50+00:00,2026-02,2026-W09,False,False,43771604769299,Blis Saúde,Blis Saúde
49350876097043,24016,44084046058771.0,offered,,,2026-02-23 12:36:25+00:00,2026-02,2026-W09,False,False,43771604769299,Blis Saúde,Blis Saúde
49350903651219,23985,44084046058771.0,offered,,,2026-02-23 12:35:30+00:00,2026-02,2026-W09,False,False,43771604769299,Blis Saúde,Blis Saúde
49350659760019,24151,43267174449811.0,offered,,,2026-02-23 12:23:39+00:00,2026-02,2026-W09,False,False,42056691282323,Blis Resolve,Blis Resolve
49350601310867,24146,43267174449811.0,good,5.0,,2026-02-23 12:21:54+00:00,2026-02,2026-W09,True,False,42056691282323,Blis Resolve,Blis Resolve
49350551300755,24146,43267174449811.0,offered,,,2026-02-23 12:21:27+00:00,2026-02,2026-W09,False,False,42056691282323,Blis Resolve,Blis Resolve
49333521426067,21594,43287340696339.0,good,5.0,Educado è agilidade na resposta ,2026-02-22 14:07:10+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49331681999891,23274,45761889366675.0,good,5.0,,2026-02-22 11:32:19+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49325369043603,22818,45761889366675.0,good,5.0,,2026-02-22 00:15:20+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49323398202259,23718,45761889366675.0,good,5.0,,2026-02-21 21:47:42+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49322884353299,23282,45761889366675.0,good,5.0,"Foi um pouco demorado, mas resolvido .",2026-02-21 21:13:46+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49322728444947,23550,45761889366675.0,offered,,,2026-02-21 21:03:49+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322443735699,23231,45761889366675.0,good,5.0,Atendimento excelente.,2026-02-21 20:49:20+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49322190274707,23129,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322190269587,23057,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322190269203,22397,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322190256787,23282,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322190245395,22831,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322190229139,22668,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322190220947,20358,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322183331475,21312,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322183322387,22836,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322183308691,23049,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322176705043,23035,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322176695443,23054,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322168590099,22625,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322168588051,22814,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322168566931,23123,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161881619,22818,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161866643,23181,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161864979,23148,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161857683,23117,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161849363,22685,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161838611,23208,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161832851,22641,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322161827219,23155,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322153407251,23030,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322153391635,23153,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322153389203,22841,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322153388435,22926,45761889366675.0,offered,,,2026-02-21 20:30:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322151093779,23718,45761889366675.0,offered,,,2026-02-21 20:29:58+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49322104408723,23276,45761889366675.0,good,5.0,,2026-02-21 20:25:26+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49322059590035,23140,45761889366675.0,good,5.0,Rapido e eficaz,2026-02-21 20:24:35+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49321884142739,23190,45761889366675.0,bad,1.0,"Muito atencioso e pré-compra os medicamentos que tomo para fazer a prescrição.
Sem pressa e deixando claro que só iria encerrar; depois de tirar as dúvidas 
",2026-02-21 20:12:37+00:00,2026-02,2026-W08,False,True,42056691282323,Blis Resolve,Blis Resolve
49321843949075,23710,45761889366675.0,offered,,,2026-02-21 20:10:10+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49321780988691,23707,45761889366675.0,offered,,,2026-02-21 20:05:39+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49321749713171,23704,45761889366675.0,offered,,,2026-02-21 20:04:39+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49321758779795,23106,45761889366675.0,bad,1.0,,2026-02-21 20:03:49+00:00,2026-02,2026-W08,False,True,42056691282323,Blis Resolve,Blis Resolve
49321673233811,23558,45761889366675.0,offered,,,2026-02-21 20:00:40+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49321376537363,23329,45761889366675.0,offered,,,2026-02-21 19:41:24+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49321388562067,23318,45761889366675.0,offered,,,2026-02-21 19:41:10+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320844109843,23576,44084046058771.0,offered,,,2026-02-21 19:05:10+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49320724226707,23140,45761889366675.0,offered,,,2026-02-21 19:01:02+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320716598931,23595,45761889366675.0,good,5.0,,2026-02-21 18:58:54+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49320714963859,23037,45761889366675.0,offered,,,2026-02-21 18:58:12+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320585731475,23190,45761889366675.0,offered,,,2026-02-21 18:52:25+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320501355539,23139,45761889366675.0,good,5.0,,2026-02-21 18:45:42+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49320474565779,23595,45761889366675.0,offered,,,2026-02-21 18:41:53+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320454457363,23553,45761889366675.0,good,5.0,Parabéns pelo serviço e pela seriedade ,2026-02-21 18:40:39+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49320437971987,23553,45761889366675.0,offered,,,2026-02-21 18:40:12+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320320112659,23449,45761889366675.0,offered,,,2026-02-21 18:32:56+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320232954259,23347,45761889366675.0,good,5.0,Top ,2026-02-21 18:25:34+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49320227267219,23377,45761889366675.0,offered,,,2026-02-21 18:23:11+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320161081875,23348,45761889366675.0,offered,,,2026-02-21 18:21:50+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320135740051,23347,45761889366675.0,offered,,,2026-02-21 18:20:09+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320089765779,23317,45761889366675.0,good,5.0,,2026-02-21 18:17:23+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49320063709843,23344,45761889366675.0,offered,,,2026-02-21 18:16:52+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49320110115731,23227,45761889366675.0,good,5.0,,2026-02-21 18:16:48+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49320038506771,23317,45761889366675.0,offered,,,2026-02-21 18:15:11+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319864754835,23231,45761889366675.0,offered,,,2026-02-21 18:02:46+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319687644947,23254,45761889366675.0,offered,,,2026-02-21 17:56:11+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319685328403,23315,45761889366675.0,good,5.0,,2026-02-21 17:55:24+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49319665421331,23315,45761889366675.0,offered,,,2026-02-21 17:53:56+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319515191699,23284,45761889366675.0,offered,,,2026-02-21 17:45:17+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319487042195,23276,45761889366675.0,offered,,,2026-02-21 17:42:09+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319449168659,23109,45761889366675.0,offered,,,2026-02-21 17:40:42+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49319429453203,23274,45761889366675.0,offered,,,2026-02-21 17:39:21+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49318471121171,23139,45761889366675.0,offered,,,2026-02-21 16:45:40+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49318278314515,23215,45761889366675.0,good,5.0,,2026-02-21 16:35:51+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49318216901779,23251,45761889366675.0,offered,,,2026-02-21 16:30:02+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49318207429779,23215,45761889366675.0,offered,,,2026-02-21 16:29:48+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49318182403475,22898,45761889366675.0,offered,,,2026-02-21 16:28:19+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49318171027859,23250,45761889366675.0,good,5.0,,2026-02-21 16:27:06+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49318157890835,23250,45761889366675.0,offered,,,2026-02-21 16:26:41+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317557419667,23232,45761889366675.0,good,5.0,Atendimento efetivo.  ,2026-02-21 15:56:29+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49317570159123,23232,45761889366675.0,offered,,,2026-02-21 15:56:03+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317532551315,23233,45761889366675.0,offered,,,2026-02-21 15:53:28+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317525742611,23225,45761889366675.0,offered,,,2026-02-21 15:52:02+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317475955987,23162,45761889366675.0,offered,,,2026-02-21 15:51:05+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317400148371,23234,45761889366675.0,offered,,,2026-02-21 15:47:53+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317383681811,23227,45761889366675.0,offered,,,2026-02-21 15:44:59+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317245287955,23046,45761889366675.0,bad,1.0,,2026-02-21 15:37:09+00:00,2026-02,2026-W08,False,True,42056691282323,Blis Resolve,Blis Resolve
49317201175187,23135,45761889366675.0,good,5.0,,2026-02-21 15:35:59+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49317240347027,23184,45761889366675.0,offered,,,2026-02-21 15:35:15+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317198143251,23107,45761889366675.0,good,5.0,,2026-02-21 15:34:49+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49317182442003,23135,45761889366675.0,offered,,,2026-02-21 15:32:22+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317135415571,23149,45761889366675.0,offered,,,2026-02-21 15:32:15+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49317149063571,23183,45761889366675.0,offered,,,2026-02-21 15:31:33+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316848082835,23131,45761889366675.0,good,5.0,"App fácil de manuseio, atendimento rápido e muito boa comunicação pelo wats, e bom desconto que possibilitou a minha compra!",2026-02-21 15:14:26+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49316751714579,23156,45761889366675.0,good,5.0,"Gostei demais do Dr. Thiago dr Andrade.  Demonstrou ser muito competente,  bem atencioso e respeitador. Se possível for gostaria de continuar com ele para as próximas consultas e tirar duvidas. Amei a Blis . Vocês são ótimos. Deus abençoe a todos. ",2026-02-21 15:10:25+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49316755199123,23146,45761889366675.0,offered,,,2026-02-21 15:08:01+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316664241043,23102,45761889366675.0,offered,,,2026-02-21 15:03:48+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316567585683,23176,45761889366675.0,offered,,,2026-02-21 15:01:29+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316517091475,23164,45761889366675.0,offered,,,2026-02-21 14:59:48+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316543066643,23156,45761889366675.0,offered,,,2026-02-21 14:58:45+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316500283795,23151,45761889366675.0,offered,,,2026-02-21 14:57:00+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316458695315,22987,45761889366675.0,offered,,,2026-02-21 14:53:02+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316439323411,23128,45761889366675.0,good,5.0,,2026-02-21 14:52:41+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49316317361939,23138,45761889366675.0,offered,,,2026-02-21 14:44:09+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316302126995,23137,45761889366675.0,offered,,,2026-02-21 14:43:13+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316246461331,23132,45761889366675.0,offered,,,2026-02-21 14:41:08+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316253571347,23128,45761889366675.0,offered,,,2026-02-21 14:40:25+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316244144147,23106,45761889366675.0,offered,,,2026-02-21 14:40:18+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316204792467,23094,45761889366675.0,offered,,,2026-02-21 14:38:12+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316158741907,23050,45761889366675.0,bad,1.0,"Demorou para dar um retorno,me surpreendeu ao estornar parte do pix que havia feito.
",2026-02-21 14:34:58+00:00,2026-02,2026-W08,False,True,42056691282323,Blis Resolve,Blis Resolve
49316055560083,23107,45761889366675.0,offered,,,2026-02-21 14:30:01+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316018663571,23082,45761889366675.0,offered,,,2026-02-21 14:28:22+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49316017568275,23050,45761889366675.0,offered,,,2026-02-21 14:28:00+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49315980011027,23131,45761889366675.0,offered,,,2026-02-21 14:26:42+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49315294611603,23125,45761889366675.0,offered,,,2026-02-21 13:47:06+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49315276470291,23122,45761889366675.0,offered,,,2026-02-21 13:42:14+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314950015891,23105,45761889366675.0,offered,,,2026-02-21 13:20:57+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314899616147,23100,45761889366675.0,offered,,,2026-02-21 13:16:11+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314799955987,23095,45761889366675.0,offered,,,2026-02-21 13:10:23+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314762396691,23089,45761889366675.0,offered,,,2026-02-21 13:09:28+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314766543379,23088,45761889366675.0,offered,,,2026-02-21 13:08:07+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314628028691,23079,45761889366675.0,good,5.0,Demorou demais para responder. Já tinha desistido ,2026-02-21 13:02:26+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49314635859091,23079,45761889366675.0,offered,,,2026-02-21 13:01:45+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314655218579,23078,45761889366675.0,good,5.0,Atendimento excepcional ,2026-02-21 13:01:42+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49314633580307,23078,45761889366675.0,offered,,,2026-02-21 13:01:24+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314420525971,23062,45761889366675.0,offered,,,2026-02-21 12:46:58+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314125488403,23063,45761889366675.0,offered,,,2026-02-21 12:24:42+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314060656531,23046,45761889366675.0,offered,,,2026-02-21 12:17:18+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314032024979,23029,45761889366675.0,offered,,,2026-02-21 12:17:11+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314012946451,23011,45761889366675.0,offered,,,2026-02-21 12:16:24+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49314036779795,22325,45761889366675.0,good,5.0,,2026-02-21 12:14:29+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49313911043091,22325,45761889366675.0,offered,,,2026-02-21 12:07:39+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49313128719507,18878,45761889366675.0,bad,1.0,Com o vídeo consegui abrir o produto uma vez e não consigo mais.,2026-02-21 11:03:54+00:00,2026-02,2026-W08,False,True,42056691282323,Blis Resolve,Blis Resolve
49304148845075,23456,43287340696339.0,offered,,,2026-02-20 22:56:32+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49304122576403,23454,43287340696339.0,offered,,,2026-02-20 22:56:12+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303986501779,23412,43287340696339.0,offered,,,2026-02-20 22:49:35+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303901646483,23453,43287340696339.0,offered,,,2026-02-20 22:45:47+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303693910035,23226,43287340696339.0,good,5.0,,2026-02-20 22:36:20+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49303559957011,23393,43287340696339.0,good,5.0,,2026-02-20 22:31:38+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49303228630419,23430,43287340696339.0,good,5.0,,2026-02-20 22:18:40+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49303201067027,23364,43287340696339.0,good,5.0,Gostei demais do blis aplicativo e atendimento melhor do Mundo. Indicarei a meus amigos.,2026-02-20 22:17:16+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49303198753427,23426,43287340696339.0,good,5.0,A enfermeira è exelente com atendimento ,2026-02-20 22:16:46+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49303143629459,23415,43287340696339.0,offered,,,2026-02-20 22:15:22+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303109890067,23393,43287340696339.0,offered,,,2026-02-20 22:14:27+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303114444051,23044,43287340696339.0,offered,,,2026-02-20 22:14:07+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303077798803,23426,43287340696339.0,offered,,,2026-02-20 22:13:33+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49303034296467,23430,43287340696339.0,offered,,,2026-02-20 22:12:10+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49302573353363,23280,44084046058771.0,offered,,,2026-02-20 21:58:38+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49302520307347,23410,43287340696339.0,offered,,,2026-02-20 21:55:07+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49302488610579,23395,43287340696339.0,offered,,,2026-02-20 21:54:46+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49302517025043,23374,43287340696339.0,offered,,,2026-02-20 21:54:17+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49302484504595,23364,43287340696339.0,offered,,,2026-02-20 21:53:50+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49302430899603,23163,43287340696339.0,offered,,,2026-02-20 21:53:29+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49301934391571,23302,43287340696339.0,offered,,,2026-02-20 21:35:26+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49301830991635,23343,44084046058771.0,good,5.0,,2026-02-20 21:31:04+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49301790552083,23343,44084046058771.0,offered,,,2026-02-20 21:30:48+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49300751484435,22850,45761889366675.0,good,5.0,,2026-02-20 20:58:28+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
49300732582547,22850,45761889366675.0,offered,,,2026-02-20 20:57:07+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49300138467987,23047,45761889366675.0,offered,,,2026-02-20 20:37:55+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49300041061011,23363,43287340696339.0,good,5.0,"Rapidez, agilidade e segurança nas respostas! ",2026-02-20 20:35:25+00:00,2026-02,2026-W08,True,False,43771604769299,Blis Saúde,Blis Saúde
49299804563091,23363,43287340696339.0,offered,,,2026-02-20 20:27:56+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49298516156819,23349,44084046058771.0,offered,,,2026-02-20 19:50:57+00:00,2026-02,2026-W08,False,False,43771604769299,Blis Saúde,Blis Saúde
49298393237267,23033,45761889366675.0,offered,,,2026-02-20 19:47:30+00:00,2026-02,2026-W08,False,False,42056691282323,Blis Resolve,Blis Resolve
49298230044947,22507,45761889366675.0,good,5.0,,2026-02-20 19:43:42+00:00,2026-02,2026-W08,True,False,42056691282323,Blis Resolve,Blis Resolve
