ticket_id,primeira_resposta_min,primeira_resposta_biz_min,resolucao_min,resolucao_biz_min,pendencia_min,pendencia_biz_min,primeira_resposta_h,resolucao_h,pendencia_h,num_respostas,num_reabertas
20812,,,0.0,0.0,0.0,0.0,,,,0,0
20813,,,0.0,0.0,0.0,0.0,,,,0,0
20161,7.0,7.0,8.0,8.0,1482.0,582.0,0.12,0.13,24.7,1,0
20815,,,0.0,0.0,0.0,0.0,,,,0,0
20816,,,0.0,0.0,0.0,0.0,,,,0,0
20817,,,0.0,0.0,0.0,0.0,,,,0,0
20818,,,0.0,0.0,0.0,0.0,,,,0,0
20819,,,0.0,0.0,0.0,0.0,,,,0,0
20824,,,0.0,0.0,0.0,0.0,,,,0,0
20825,,,0.0,0.0,0.0,0.0,,,,0,0
20826,,,0.0,0.0,0.0,0.0,,,,0,0
20679,6.0,6.0,6.0,6.0,6.0,6.0,0.1,0.1,0.1,1,0
20790,2.0,2.0,33.0,6.0,18.0,4.0,0.03,0.55,0.3,3,0
20682,156.0,156.0,166.0,157.0,166.0,156.0,2.6,2.77,2.77,2,0
20742,1.0,1.0,117.0,85.0,2.0,2.0,0.02,1.95,0.03,2,0
20779,5.0,5.0,44.0,11.0,31.0,5.0,0.08,0.73,0.52,3,0
20828,,,0.0,0.0,0.0,0.0,,,,0,0
20829,,,0.0,0.0,0.0,0.0,,,,0,0
20830,,,0.0,0.0,0.0,0.0,,,,0,0
20832,,,0.0,0.0,0.0,0.0,,,,0,0
20831,,,0.0,0.0,0.0,0.0,,,,0,0
20834,,,0.0,0.0,0.0,0.0,,,,0,0
20835,,,0.0,0.0,0.0,0.0,,,,0,0
20833,,,0.0,0.0,0.0,0.0,,,,0,0
20836,,,0.0,0.0,0.0,0.0,,,,0,0
20749,,,75.0,74.0,75.0,74.0,,1.25,1.25,0,0
20839,,,0.0,0.0,0.0,0.0,,,,0,0
20840,,,0.0,0.0,0.0,0.0,,,,0,0
20842,,,0.0,0.0,0.0,0.0,,,,0,0
20843,,,0.0,0.0,0.0,0.0,,,,0,0
20841,,,0.0,0.0,0.0,0.0,,,,0,0
20844,,,0.0,0.0,0.0,0.0,,,,0,0
20845,,,0.0,0.0,0.0,0.0,,,,0,0
20846,,,0.0,0.0,0.0,0.0,,,,0,0
20847,,,0.0,0.0,0.0,0.0,,,,0,0
20850,,,0.0,0.0,0.0,0.0,,,,0,0
20851,,,0.0,0.0,0.0,0.0,,,,0,0
20853,,,0.0,0.0,0.0,0.0,,,,0,0
20854,,,0.0,0.0,0.0,0.0,,,,0,0
20855,,,0.0,0.0,0.0,0.0,,,,0,0
20856,,,0.0,0.0,0.0,0.0,,,,0,0
20859,,,0.0,0.0,0.0,0.0,,,,0,0
20860,,,0.0,0.0,0.0,0.0,,,,0,0
20861,,,0.0,0.0,0.0,0.0,,,,0,0
20862,,,0.0,0.0,0.0,0.0,,,,0,0
20863,,,0.0,0.0,0.0,0.0,,,,0,0
20864,,,0.0,0.0,0.0,0.0,,,,0,0
20867,,,0.0,0.0,0.0,0.0,,,,0,0
20865,,,0.0,0.0,0.0,0.0,,,,0,0
20866,,,0.0,0.0,0.0,0.0,,,,0,0
20870,,,0.0,0.0,0.0,0.0,,,,0,0
20869,,,0.0,0.0,0.0,0.0,,,,0,0
20871,,,0.0,0.0,0.0,0.0,,,,0,0
20872,,,0.0,0.0,0.0,0.0,,,,0,0
20820,5.0,0.0,63.0,0.0,5.0,0.0,0.08,1.05,0.08,2,0
20304,731.0,23.0,1314.0,540.0,872.0,161.0,12.18,21.9,14.53,5,0
20800,9.0,0.0,102.0,0.0,11.0,0.0,0.15,1.7,0.18,2,0
20778,1.0,1.0,126.0,14.0,103.0,8.0,0.02,2.1,1.72,5,0
20875,,,0.0,0.0,0.0,0.0,,,,0,0
20876,,,0.0,0.0,0.0,0.0,,,,0,0
20837,1.0,0.0,33.0,0.0,9.0,0.0,0.02,0.55,0.15,3,0
20822,1.0,0.0,64.0,0.0,0.0,0.0,0.02,1.07,,2,0
20878,,,0.0,0.0,0.0,0.0,,,,0,0
20879,,,0.0,0.0,0.0,0.0,,,,0,0
20881,,,0.0,0.0,0.0,0.0,,,,0,0
20882,,,0.0,0.0,0.0,0.0,,,,0,0
20884,,,0.0,0.0,0.0,0.0,,,,0,0
20883,,,0.0,0.0,0.0,0.0,,,,0,0
20885,,,0.0,0.0,0.0,0.0,,,,0,0
20886,,,0.0,0.0,0.0,0.0,,,,0,0
20888,,,0.0,0.0,0.0,0.0,,,,0,0
20887,,,0.0,0.0,0.0,0.0,,,,0,0
20889,,,0.0,0.0,0.0,0.0,,,,0,0
20890,,,0.0,0.0,0.0,0.0,,,,0,0
20891,,,0.0,0.0,0.0,0.0,,,,0,0
20892,,,0.0,0.0,0.0,0.0,,,,0,0
20894,,,0.0,0.0,0.0,0.0,,,,0,0
20895,,,0.0,0.0,0.0,0.0,,,,0,0
20896,,,0.0,0.0,0.0,0.0,,,,0,0
20897,,,0.0,0.0,0.0,0.0,,,,0,0
20898,,,0.0,0.0,0.0,0.0,,,,0,0
20902,,,0.0,0.0,0.0,0.0,,,,0,0
20903,,,0.0,0.0,0.0,0.0,,,,0,0
20906,,,0.0,0.0,0.0,0.0,,,,0,0
20907,,,0.0,0.0,0.0,0.0,,,,0,0
20908,,,0.0,0.0,0.0,0.0,,,,0,0
20909,,,0.0,0.0,0.0,0.0,,,,0,0
20910,,,0.0,0.0,0.0,0.0,,,,0,0
20911,,,0.0,0.0,0.0,0.0,,,,0,0
20912,,,0.0,0.0,0.0,0.0,,,,0,0
20913,,,0.0,0.0,0.0,0.0,,,,0,0
20919,,,0.0,0.0,0.0,0.0,,,,0,0
20924,,,0.0,0.0,0.0,0.0,,,,0,0
20923,,,0.0,0.0,0.0,0.0,,,,0,0
20926,,,0.0,0.0,0.0,0.0,,,,0,0
20925,,,0.0,0.0,0.0,0.0,,,,0,0
20927,,,0.0,0.0,0.0,0.0,,,,0,0
20930,,,0.0,0.0,0.0,0.0,,,,0,0
20931,,,0.0,0.0,0.0,0.0,,,,0,0
20932,,,0.0,0.0,0.0,0.0,,,,0,0
20934,,,0.0,0.0,0.0,0.0,,,,0,0
20761,4.0,4.0,79.0,47.0,24.0,12.0,0.07,1.32,0.4,3,0
20946,,,0.0,0.0,0.0,0.0,,,,0,0
20947,,,0.0,0.0,0.0,0.0,,,,0,0
20944,,,0.0,0.0,0.0,0.0,,,,0,0
20945,,,0.0,0.0,0.0,0.0,,,,0,0
20942,,,0.0,0.0,0.0,0.0,,,,0,0
20943,,,0.0,0.0,0.0,0.0,,,,0,0
20948,,,0.0,0.0,0.0,0.0,,,,0,0
20951,,,0.0,0.0,0.0,0.0,,,,0,0
20954,,,0.0,0.0,0.0,0.0,,,,0,0
20956,,,0.0,0.0,0.0,0.0,,,,0,0
20960,,,0.0,0.0,0.0,0.0,,,,0,0
20961,,,0.0,0.0,0.0,0.0,,,,0,0
20962,,,0.0,0.0,0.0,0.0,,,,0,0
20964,,,0.0,0.0,0.0,0.0,,,,0,0
20963,,,0.0,0.0,0.0,0.0,,,,0,0
20965,,,0.0,0.0,0.0,0.0,,,,0,0
20966,,,0.0,0.0,0.0,0.0,,,,0,0
20968,,,0.0,0.0,0.0,0.0,,,,0,0
20969,,,0.0,0.0,0.0,0.0,,,,0,0
20971,,,0.0,0.0,0.0,0.0,,,,0,0
20972,,,0.0,0.0,0.0,0.0,,,,0,0
20970,,,0.0,0.0,0.0,0.0,,,,0,0
20973,,,0.0,0.0,0.0,0.0,,,,0,0
20974,,,0.0,0.0,0.0,0.0,,,,0,0
20975,,,0.0,0.0,0.0,0.0,,,,0,0
20979,,,0.0,0.0,0.0,0.0,,,,0,0
20977,,,0.0,0.0,0.0,0.0,,,,0,0
20978,,,0.0,0.0,0.0,0.0,,,,0,0
20976,,,0.0,0.0,0.0,0.0,,,,0,0
20980,,,0.0,0.0,0.0,0.0,,,,0,0
20981,,,0.0,0.0,0.0,0.0,,,,0,0
20982,,,0.0,0.0,0.0,0.0,,,,0,0
20983,,,0.0,0.0,0.0,0.0,,,,0,0
20986,,,0.0,0.0,0.0,0.0,,,,0,0
20987,,,0.0,0.0,0.0,0.0,,,,0,0
20990,,,0.0,0.0,0.0,0.0,,,,0,0
20988,,,0.0,0.0,0.0,0.0,,,,0,0
20989,,,0.0,0.0,0.0,0.0,,,,0,0
20991,,,0.0,0.0,0.0,0.0,,,,0,0
20992,,,0.0,0.0,0.0,0.0,,,,0,0
20993,,,0.0,0.0,0.0,0.0,,,,0,0
20994,,,0.0,0.0,0.0,0.0,,,,0,0
20999,,,0.0,0.0,0.0,0.0,,,,0,0
20998,,,0.0,0.0,0.0,0.0,,,,0,0
21000,,,0.0,0.0,0.0,0.0,,,,0,0
21003,,,0.0,0.0,0.0,0.0,,,,0,0
21005,,,0.0,0.0,0.0,0.0,,,,0,0
21006,,,0.0,0.0,0.0,0.0,,,,0,0
21009,,,0.0,0.0,0.0,0.0,,,,0,0
21007,,,0.0,0.0,0.0,0.0,,,,0,0
21008,,,0.0,0.0,0.0,0.0,,,,0,0
21011,,,0.0,0.0,0.0,0.0,,,,0,0
21010,,,0.0,0.0,0.0,0.0,,,,0,0
21013,,,0.0,0.0,0.0,0.0,,,,0,0
21012,,,0.0,0.0,0.0,0.0,,,,0,0
21014,,,0.0,0.0,0.0,0.0,,,,0,0
21015,,,0.0,0.0,0.0,0.0,,,,0,0
21016,,,0.0,0.0,0.0,0.0,,,,0,0
21017,,,0.0,0.0,0.0,0.0,,,,0,0
21018,,,0.0,0.0,0.0,0.0,,,,0,0
21019,,,0.0,0.0,0.0,0.0,,,,0,0
21020,,,0.0,0.0,0.0,0.0,,,,0,0
21021,,,0.0,0.0,0.0,0.0,,,,0,0
21023,,,0.0,0.0,0.0,0.0,,,,0,0
21024,,,0.0,0.0,0.0,0.0,,,,0,0
21022,,,0.0,0.0,0.0,0.0,,,,0,0
21026,,,0.0,0.0,0.0,0.0,,,,0,0
21025,,,0.0,0.0,0.0,0.0,,,,0,0
21028,,,0.0,0.0,0.0,0.0,,,,0,0
21029,,,0.0,0.0,0.0,0.0,,,,0,0
21030,,,0.0,0.0,0.0,0.0,,,,0,0
21041,,,0.0,0.0,0.0,0.0,,,,0,0
21042,,,0.0,0.0,0.0,0.0,,,,0,0
20268,777.0,4.0,803.0,30.0,804.0,30.0,12.95,13.38,13.4,3,0
20701,11.0,11.0,29.0,29.0,16.0,16.0,0.18,0.48,0.27,3,0
20077,18.0,18.0,203.0,203.0,72.0,72.0,0.3,3.38,1.2,4,0
20794,1023.0,127.0,1032.0,137.0,1033.0,137.0,17.05,17.2,17.22,2,0
20804,1010.0,127.0,1047.0,165.0,1047.0,164.0,16.83,17.45,17.45,2,0
19216,,,0.0,0.0,0.0,0.0,,,,0,0
20385,,,0.0,0.0,0.0,0.0,,,,0,0
20905,,,0.0,0.0,0.0,0.0,,,,0,0
20904,,,0.0,0.0,0.0,0.0,,,,0,0
19177,,,0.0,0.0,0.0,0.0,,,,0,0
20255,,,0.0,0.0,0.0,0.0,,,,0,0
20868,,,0.0,0.0,0.0,0.0,,,,0,0
6355,171.0,171.0,1157.0,317.0,1154.0,314.0,2.85,19.28,19.23,3,0
7453,1463.0,85.0,1620.0,242.0,1463.0,85.0,24.38,27.0,24.38,1,0
20929,852.0,127.0,945.0,220.0,945.0,219.0,14.2,15.75,15.75,3,0
20915,865.0,127.0,926.0,188.0,925.0,187.0,14.42,15.43,15.42,1,0
20916,864.0,127.0,950.0,213.0,941.0,204.0,14.4,15.83,15.68,2,0
20928,855.0,127.0,960.0,233.0,952.0,224.0,14.25,16.0,15.87,2,0
20939,818.0,127.0,929.0,238.0,929.0,238.0,13.63,15.48,15.48,1,0
20900,868.0,127.0,945.0,204.0,944.0,203.0,14.47,15.75,15.73,3,1
20914,866.0,127.0,925.0,186.0,925.0,186.0,14.43,15.42,15.42,1,0
20852,919.0,127.0,996.0,204.0,987.0,195.0,15.32,16.6,16.45,2,0
20873,903.0,127.0,1004.0,228.0,996.0,219.0,15.05,16.73,16.6,3,0
20880,884.0,127.0,964.0,207.0,960.0,198.0,14.73,16.07,16.0,2,0
20823,969.0,127.0,1034.0,192.0,1029.0,183.0,16.15,17.23,17.15,2,0
20838,947.0,127.0,1034.0,214.0,1026.0,205.0,15.78,17.23,17.1,3,0
20236,9.0,0.0,26.0,0.0,18.0,0.0,0.15,0.43,0.3,2,0
21043,756.0,289.0,758.0,290.0,758.0,290.0,12.6,12.63,12.63,1,0
20958,931.0,278.0,935.0,282.0,938.0,282.0,15.52,15.58,15.63,1,1
21037,772.0,282.0,773.0,283.0,793.0,283.0,12.87,12.88,13.22,1,0
20955,932.0,268.0,956.0,292.0,949.0,282.0,15.53,15.93,15.82,1,0
20957,930.0,270.0,954.0,295.0,945.0,285.0,15.5,15.9,15.75,1,0
21039,772.0,284.0,785.0,297.0,786.0,297.0,12.87,13.08,13.1,2,0
20936,837.0,127.0,955.0,245.0,952.0,242.0,13.95,15.92,15.87,2,1
20940,813.0,127.0,931.0,245.0,932.0,245.0,13.55,15.52,15.53,2,0
20617,39.0,39.0,1431.0,531.0,62.0,62.0,0.65,23.85,1.03,2,0
20933,849.0,127.0,966.0,244.0,957.0,235.0,14.15,16.1,15.95,2,0
1891,,,3.0,3.0,3.0,3.0,,0.05,0.05,0,0
5414,1007.0,173.0,1038.0,204.0,1009.0,175.0,16.78,17.3,16.82,2,0
20664,,,0.0,0.0,0.0,0.0,,,,0,0
21081,255.0,255.0,255.0,255.0,256.0,256.0,4.25,4.25,4.27,1,0
21091,71.0,71.0,189.0,189.0,192.0,192.0,1.18,3.15,3.2,2,0
21061,218.0,218.0,329.0,329.0,319.0,319.0,3.63,5.48,5.32,2,0
21083,240.0,240.0,242.0,242.0,245.0,245.0,4.0,4.03,4.08,1,0
21051,368.0,299.0,380.0,311.0,380.0,311.0,6.13,6.33,6.33,1,0
21057,339.0,320.0,365.0,346.0,355.0,335.0,5.65,6.08,5.92,1,0
21044,699.0,293.0,724.0,317.0,717.0,308.0,11.65,12.07,11.95,1,0
20937,833.0,127.0,966.0,261.0,957.0,251.0,13.88,16.1,15.95,2,0
21095,39.0,39.0,189.0,189.0,181.0,181.0,0.65,3.15,3.02,2,0
21099,20.0,20.0,180.0,180.0,173.0,173.0,0.33,3.0,2.88,2,0
21071,286.0,286.0,311.0,311.0,317.0,317.0,4.77,5.18,5.28,1,0
21073,277.0,277.0,305.0,305.0,298.0,298.0,4.62,5.08,4.97,1,0
21076,272.0,272.0,296.0,296.0,296.0,296.0,4.53,4.93,4.93,1,0
21093,61.0,61.0,303.0,303.0,309.0,309.0,1.02,5.05,5.15,2,0
21103,35.0,35.0,228.0,228.0,229.0,229.0,0.58,3.8,3.82,2,0
20858,912.0,127.0,1283.0,498.0,1282.0,497.0,15.2,21.38,21.37,2,0
18548,26.0,26.0,335.0,236.0,203.0,165.0,0.43,5.58,3.38,13,0
21118,14.0,14.0,208.0,208.0,208.0,208.0,0.23,3.47,3.47,2,0
21119,2.0,2.0,214.0,214.0,215.0,215.0,0.03,3.57,3.58,2,0
21108,22.0,22.0,218.0,218.0,219.0,219.0,0.37,3.63,3.65,2,0
21113,33.0,33.0,228.0,228.0,229.0,229.0,0.55,3.8,3.82,2,0
21098,22.0,22.0,283.0,283.0,285.0,285.0,0.37,4.72,4.75,4,0
21100,13.0,13.0,262.0,262.0,262.0,262.0,0.22,4.37,4.37,2,0
20849,927.0,127.0,1327.0,527.0,1319.0,517.0,15.45,22.12,21.98,3,0
21112,2.0,2.0,254.0,251.0,247.0,247.0,0.03,4.23,4.12,2,0
20768,162.0,162.0,228.0,214.0,1480.0,567.0,2.7,3.8,24.67,3,0
21056,350.0,312.0,621.0,540.0,613.0,540.0,5.83,10.35,10.22,2,0
20941,812.0,127.0,950.0,266.0,952.0,266.0,13.53,15.83,15.87,2,0
21124,92.0,92.0,176.0,144.0,167.0,144.0,1.53,2.93,2.78,2,0
21128,77.0,77.0,140.0,130.0,139.0,129.0,1.28,2.33,2.32,2,0
21143,37.0,19.0,111.0,19.0,103.0,20.0,0.62,1.85,1.72,2,0
21148,4.0,0.0,60.0,0.0,60.0,0.0,0.07,1.0,1.0,2,0
21131,61.0,61.0,179.0,113.0,173.0,113.0,1.02,2.98,2.88,3,1
21138,15.0,15.0,139.0,67.0,130.0,67.0,0.25,2.32,2.17,3,0
21122,135.0,135.0,277.0,188.0,271.0,190.0,2.25,4.62,4.52,2,0
21123,119.0,119.0,239.0,172.0,231.0,172.0,1.98,3.98,3.85,2,0
18985,11.0,11.0,42.0,42.0,1328.0,428.0,0.18,0.7,22.13,1,0
21141,57.0,39.0,1804.0,39.0,1803.0,39.0,0.95,30.07,30.05,2,0
21136,36.0,36.0,1848.0,88.0,1770.0,88.0,0.6,30.8,29.5,2,1
20848,0.0,0.0,3668.0,540.0,3652.0,540.0,,61.13,60.87,2,1
21063,2872.0,532.0,2888.0,548.0,2888.0,548.0,47.87,48.13,48.13,2,0
6174,3658.0,560.0,3689.0,591.0,3682.0,583.0,60.97,61.48,61.37,2,0
7222,706.0,506.0,732.0,506.0,718.0,506.0,11.77,12.2,11.97,2,0
8039,1217.0,377.0,1269.0,429.0,1229.0,389.0,20.28,21.15,20.48,5,0
8160,398.0,323.0,565.0,323.0,399.0,323.0,6.63,9.42,6.65,1,0
8190,1463.0,623.0,1463.0,623.0,1463.0,623.0,24.38,24.38,24.38,1,0
8236,240.0,231.0,1967.0,1118.0,1885.0,1036.0,4.0,32.78,31.42,5,1
8467,1300.0,482.0,1479.0,540.0,1327.0,509.0,21.67,24.65,22.12,4,0
11113,2104.0,118.0,2148.0,162.0,2090.0,105.0,35.07,35.8,34.83,2,0
21211,1314.0,40.0,1315.0,40.0,1316.0,41.0,21.9,21.92,21.93,1,0
21222,1257.0,53.0,1258.0,53.0,1257.0,52.0,20.95,20.97,20.95,1,0
21199,1403.0,32.0,1427.0,56.0,1419.0,47.0,23.38,23.78,23.65,1,0
21201,1379.0,35.0,1379.0,35.0,1379.0,35.0,22.98,22.98,22.98,1,0
21208,1330.0,37.0,1330.0,38.0,1335.0,37.0,22.17,22.17,22.25,1,0
21178,1513.0,17.0,1514.0,17.0,1799.0,17.0,25.22,25.23,29.98,1,0
21197,1399.0,25.0,1400.0,26.0,1399.0,25.0,23.32,23.33,23.32,1,0
21066,,,2879.0,539.0,2879.0,539.0,,47.98,47.98,0,0
21149,2346.0,41.0,2347.0,42.0,1738.0,5.0,39.1,39.12,28.97,1,0
21060,2891.0,551.0,2891.0,551.0,2891.0,551.0,48.18,48.18,48.18,1,0
21147,5.0,0.0,2387.0,60.0,1766.0,16.0,0.08,39.78,29.43,3,0
20805,1002.0,127.0,3794.0,579.0,3790.0,570.0,16.7,63.23,63.17,2,0
21249,1153.0,91.0,1179.0,117.0,1170.0,107.0,19.22,19.65,19.5,1,0
21254,1109.0,97.0,1110.0,98.0,1111.0,98.0,18.48,18.5,18.52,1,0
21260,1074.0,100.0,1077.0,102.0,1077.0,102.0,17.9,17.95,17.95,1,0
21229,1208.0,55.0,1232.0,79.0,1225.0,71.0,20.13,20.53,20.42,1,0
21248,1151.0,80.0,1152.0,82.0,1153.0,81.0,19.18,19.2,19.22,1,0
21213,1315.0,44.0,1340.0,69.0,1332.0,60.0,21.92,22.33,22.2,1,0
21221,1254.0,50.0,1279.0,75.0,1300.0,66.0,20.9,21.32,21.67,1,0
21225,1212.0,54.0,1243.0,85.0,1265.0,77.0,20.2,20.72,21.08,2,0
21161,2283.0,69.0,2307.0,93.0,1664.0,21.0,38.05,38.45,27.73,1,0
21189,1500.0,79.0,1500.0,79.0,867.0,11.0,25.0,25.0,14.45,1,0
21109,16.0,16.0,2673.0,333.0,2665.0,325.0,0.27,44.55,44.42,2,0
21111,1116.0,94.0,1140.0,118.0,2711.0,370.0,18.6,19.0,45.18,1,0
20950,3646.0,624.0,3649.0,627.0,3648.0,626.0,60.77,60.82,60.8,2,0
21040,3453.0,636.0,3461.0,645.0,3456.0,639.0,57.55,57.68,57.6,3,0
21145,2447.0,108.0,2449.0,110.0,2449.0,110.0,40.78,40.82,40.82,1,0
21198,1398.0,28.0,1422.0,53.0,1416.0,44.0,23.3,23.7,23.6,1,0
21283,958.0,149.0,960.0,150.0,961.0,150.0,15.97,16.0,16.02,1,0
21299,282.0,155.0,284.0,156.0,292.0,156.0,4.7,4.73,4.87,1,0
21230,1160.0,7.0,1335.0,182.0,1334.0,181.0,19.33,22.25,22.23,3,0
21269,1044.0,111.0,1065.0,132.0,1064.0,131.0,17.4,17.75,17.73,1,1
21272,1040.0,129.0,1060.0,150.0,1061.0,149.0,17.33,17.67,17.68,2,1
21160,2357.0,141.0,2384.0,168.0,1673.0,29.0,39.28,39.73,27.88,1,0
21268,946.0,7.0,1117.0,178.0,1117.0,178.0,15.77,18.62,18.62,2,0
21296,340.0,162.0,340.0,162.0,355.0,162.0,5.67,5.67,5.92,1,0
21070,2858.0,518.0,2921.0,581.0,2915.0,575.0,47.63,48.68,48.58,3,0
21364,,,0.0,0.0,0.0,0.0,,,,0,0
21363,,,0.0,0.0,0.0,0.0,,,,0,0
21365,,,0.0,0.0,0.0,0.0,,,,0,0
21372,,,0.0,0.0,0.0,0.0,,,,0,0
21379,,,0.0,0.0,0.0,0.0,,,,0,0
21390,,,0.0,0.0,0.0,0.0,,,,0,0
21383,,,0.0,0.0,0.0,0.0,,,,0,0
21384,,,0.0,0.0,0.0,0.0,,,,0,0
21397,,,0.0,0.0,0.0,0.0,,,,0,0
21402,,,0.0,0.0,0.0,0.0,,,,0,0
21401,,,0.0,0.0,0.0,0.0,,,,0,0
21398,,,0.0,0.0,0.0,0.0,,,,0,0
21391,,,0.0,0.0,0.0,0.0,,,,0,0
21405,,,0.0,0.0,0.0,0.0,,,,0,0
21416,,,0.0,0.0,0.0,0.0,,,,0,0
21428,,,0.0,0.0,0.0,0.0,,,,0,0
21431,,,0.0,0.0,0.0,0.0,,,,0,0
21434,,,0.0,0.0,0.0,0.0,,,,0,0
21440,,,0.0,0.0,0.0,0.0,,,,0,0
21435,,,0.0,0.0,0.0,0.0,,,,0,0
21369,,,0.0,0.0,0.0,0.0,,,,0,0
21371,,,0.0,0.0,0.0,0.0,,,,0,0
21375,,,0.0,0.0,0.0,0.0,,,,0,0
21381,,,0.0,0.0,0.0,0.0,,,,0,0
21389,,,0.0,0.0,0.0,0.0,,,,0,0
21392,,,0.0,0.0,0.0,0.0,,,,0,0
21407,,,0.0,0.0,0.0,0.0,,,,0,0
21396,,,0.0,0.0,0.0,0.0,,,,0,0
21382,,,0.0,0.0,0.0,0.0,,,,0,0
21411,,,0.0,0.0,0.0,0.0,,,,0,0
21415,,,0.0,0.0,0.0,0.0,,,,0,0
21426,,,0.0,0.0,0.0,0.0,,,,0,0
21368,,,0.0,0.0,0.0,0.0,,,,0,0
21380,,,0.0,0.0,0.0,0.0,,,,0,0
21386,,,0.0,0.0,0.0,0.0,,,,0,0
21388,,,0.0,0.0,0.0,0.0,,,,0,0
21404,,,0.0,0.0,0.0,0.0,,,,0,0
21387,,,0.0,0.0,0.0,0.0,,,,0,0
21403,,,0.0,0.0,0.0,0.0,,,,0,0
21408,,,0.0,0.0,0.0,0.0,,,,0,0
21421,,,0.0,0.0,0.0,0.0,,,,0,0
21394,,,0.0,0.0,0.0,0.0,,,,0,0
21423,,,0.0,0.0,0.0,0.0,,,,0,0
21422,,,0.0,0.0,0.0,0.0,,,,0,0
21436,,,0.0,0.0,0.0,0.0,,,,0,0
21406,,,0.0,0.0,0.0,0.0,,,,0,0
21438,,,0.0,0.0,0.0,0.0,,,,0,0
21437,,,0.0,0.0,0.0,0.0,,,,0,0
21385,,,0.0,0.0,0.0,0.0,,,,0,0
21400,,,0.0,0.0,0.0,0.0,,,,0,0
21418,,,0.0,0.0,0.0,0.0,,,,0,0
21410,,,0.0,0.0,0.0,0.0,,,,0,0
21429,,,0.0,0.0,0.0,0.0,,,,0,0
21424,,,0.0,0.0,0.0,0.0,,,,0,0
21430,,,0.0,0.0,0.0,0.0,,,,0,0
21427,,,0.0,0.0,0.0,0.0,,,,0,0
21366,,,0.0,0.0,0.0,0.0,,,,0,0
21367,,,0.0,0.0,0.0,0.0,,,,0,0
21370,,,0.0,0.0,0.0,0.0,,,,0,0
21373,,,0.0,0.0,0.0,0.0,,,,0,0
21378,,,0.0,0.0,0.0,0.0,,,,0,0
21393,,,0.0,0.0,0.0,0.0,,,,0,0
21409,,,0.0,0.0,0.0,0.0,,,,0,0
21414,,,0.0,0.0,0.0,0.0,,,,0,0
21425,,,0.0,0.0,0.0,0.0,,,,0,0
21417,,,0.0,0.0,0.0,0.0,,,,0,0
21419,,,0.0,0.0,0.0,0.0,,,,0,0
21433,,,0.0,0.0,0.0,0.0,,,,0,0
21374,,,0.0,0.0,0.0,0.0,,,,0,0
21377,,,0.0,0.0,0.0,0.0,,,,0,0
21376,,,0.0,0.0,0.0,0.0,,,,0,0
21395,,,0.0,0.0,0.0,0.0,,,,0,0
21399,,,0.0,0.0,0.0,0.0,,,,0,0
21412,,,0.0,0.0,0.0,0.0,,,,0,0
21413,,,0.0,0.0,0.0,0.0,,,,0,0
21420,,,0.0,0.0,0.0,0.0,,,,0,0
21439,,,0.0,0.0,0.0,0.0,,,,0,0
21432,,,0.0,0.0,0.0,0.0,,,,0,0
21442,,,0.0,0.0,0.0,0.0,,,,0,0
21443,,,0.0,0.0,0.0,0.0,,,,0,0
21441,,,0.0,0.0,0.0,0.0,,,,0,0
21452,,,0.0,0.0,0.0,0.0,,,,0,0
21460,,,0.0,0.0,0.0,0.0,,,,0,0
21472,,,0.0,0.0,0.0,0.0,,,,0,0
21473,,,0.0,0.0,0.0,0.0,,,,0,0
21471,,,0.0,0.0,0.0,0.0,,,,0,0
21453,,,0.0,0.0,0.0,0.0,,,,0,0
21476,,,0.0,0.0,0.0,0.0,,,,0,0
21487,,,0.0,0.0,0.0,0.0,,,,0,0
21485,,,0.0,0.0,0.0,0.0,,,,0,0
21491,,,0.0,0.0,0.0,0.0,,,,0,0
21495,,,0.0,0.0,0.0,0.0,,,,0,0
21500,,,0.0,0.0,0.0,0.0,,,,0,0
21454,,,0.0,0.0,0.0,0.0,,,,0,0
21455,,,0.0,0.0,0.0,0.0,,,,0,0
21461,,,0.0,0.0,0.0,0.0,,,,0,0
21462,,,0.0,0.0,0.0,0.0,,,,0,0
21498,,,0.0,0.0,0.0,0.0,,,,0,0
21497,,,0.0,0.0,0.0,0.0,,,,0,0
21445,,,0.0,0.0,0.0,0.0,,,,0,0
21446,,,0.0,0.0,0.0,0.0,,,,0,0
21459,,,0.0,0.0,0.0,0.0,,,,0,0
21464,,,0.0,0.0,0.0,0.0,,,,0,0
21468,,,0.0,0.0,0.0,0.0,,,,0,0
21475,,,0.0,0.0,0.0,0.0,,,,0,0
21484,,,0.0,0.0,0.0,0.0,,,,0,0
21486,,,0.0,0.0,0.0,0.0,,,,0,0
21494,,,0.0,0.0,0.0,0.0,,,,0,0
21448,,,0.0,0.0,0.0,0.0,,,,0,0
21449,,,0.0,0.0,0.0,0.0,,,,0,0
21451,,,0.0,0.0,0.0,0.0,,,,0,0
21457,,,0.0,0.0,0.0,0.0,,,,0,0
21465,,,0.0,0.0,0.0,0.0,,,,0,0
21478,,,0.0,0.0,0.0,0.0,,,,0,0
21477,,,0.0,0.0,0.0,0.0,,,,0,0
21492,,,0.0,0.0,0.0,0.0,,,,0,0
21490,,,0.0,0.0,0.0,0.0,,,,0,0
21488,,,0.0,0.0,0.0,0.0,,,,0,0
21493,,,0.0,0.0,0.0,0.0,,,,0,0
21447,,,0.0,0.0,0.0,0.0,,,,0,0
